"Plot Title: 9790163"
"#","Date Time, GMT-10:00","Temp, °F (LGR S/N: 9790163, SEN S/N: 9790163)","RH, % (LGR S/N: 9790163, SEN S/N: 9790163)","Intensity, lum/ft² (LGR S/N: 9790163, SEN S/N: 9790163)"
956,02/04/17 07:55:00 AM,77.203,64.566,1.8
957,02/04/17 07:56:00 AM,77.203,64.566,1.8
958,02/04/17 07:57:00 AM,77.203,64.566,1.8
959,02/04/17 07:58:00 AM,77.203,64.566,1.8
960,02/04/17 07:59:00 AM,77.203,64.535,1.8
961,02/04/17 08:00:00 AM,77.203,64.535,1.8
962,02/04/17 08:01:00 AM,77.203,64.535,1.8
963,02/04/17 08:02:00 AM,77.203,64.566,1.8
964,02/04/17 08:03:00 AM,77.203,64.535,1.8
965,02/04/17 08:04:00 AM,77.203,64.535,1.8
966,02/04/17 08:05:00 AM,77.203,64.535,2.6
967,02/04/17 08:06:00 AM,77.203,64.535,2.6
968,02/04/17 08:07:00 AM,77.203,64.535,2.6
969,02/04/17 08:08:00 AM,77.203,64.535,3.3
970,02/04/17 08:09:00 AM,77.203,64.535,3.3
971,02/04/17 08:10:00 AM,77.203,64.535,3.3
972,02/04/17 08:11:00 AM,77.203,64.505,3.3
973,02/04/17 08:12:00 AM,77.203,64.505,3.3
974,02/04/17 08:13:00 AM,77.203,64.505,3.3
975,02/04/17 08:14:00 AM,77.203,64.505,3.3
976,02/04/17 08:15:00 AM,77.203,64.505,3.3
977,02/04/17 08:16:00 AM,77.203,64.474,3.3
978,02/04/17 08:17:00 AM,77.203,64.474,3.3
979,02/04/17 08:18:00 AM,77.203,64.444,3.3
980,02/04/17 08:19:00 AM,77.203,64.444,4.0
981,02/04/17 08:20:00 AM,77.203,64.474,4.0
982,02/04/17 08:21:00 AM,77.203,64.444,4.0
983,02/04/17 08:22:00 AM,77.203,64.444,4.8
984,02/04/17 08:23:00 AM,77.203,64.444,4.8
985,02/04/17 08:24:00 AM,77.203,64.444,4.0
986,02/04/17 08:25:00 AM,77.203,64.444,4.0
987,02/04/17 08:26:00 AM,77.203,64.444,4.0
988,02/04/17 08:27:00 AM,77.247,64.418,4.0
989,02/04/17 08:28:00 AM,77.203,64.414,4.0
990,02/04/17 08:29:00 AM,77.247,64.418,4.0
991,02/04/17 08:30:00 AM,77.247,64.418,4.0
992,02/04/17 08:31:00 AM,77.247,64.387,4.0
993,02/04/17 08:32:00 AM,77.247,64.387,4.0
994,02/04/17 08:33:00 AM,77.247,64.387,4.0
995,02/04/17 08:34:00 AM,77.247,64.357,4.0
996,02/04/17 08:35:00 AM,77.247,64.357,4.0
997,02/04/17 08:36:00 AM,77.247,64.357,3.3
998,02/04/17 08:37:00 AM,77.247,64.357,3.3
999,02/04/17 08:38:00 AM,77.247,64.357,3.3
1000,02/04/17 08:39:00 AM,77.292,64.331,3.3
1001,02/04/17 08:40:00 AM,77.247,64.327,3.3
1002,02/04/17 08:41:00 AM,77.292,64.331,3.3
1003,02/04/17 08:42:00 AM,77.292,64.331,3.3
1004,02/04/17 08:43:00 AM,77.247,64.327,3.3
1005,02/04/17 08:44:00 AM,77.292,64.300,3.3
1006,02/04/17 08:45:00 AM,77.292,64.300,3.3
1007,02/04/17 08:46:00 AM,77.292,64.300,3.3
1008,02/04/17 08:47:00 AM,77.292,64.300,3.3
1009,02/04/17 08:48:00 AM,77.292,64.300,3.3
1010,02/04/17 08:49:00 AM,77.292,64.270,3.3
1011,02/04/17 08:50:00 AM,77.292,64.270,3.3
1012,02/04/17 08:51:00 AM,77.292,64.270,3.3
1013,02/04/17 08:52:00 AM,77.292,64.270,4.0
1014,02/04/17 08:53:00 AM,77.292,64.270,4.0
1015,02/04/17 08:54:00 AM,77.292,64.270,4.0
1016,02/04/17 08:55:00 AM,77.335,64.274,4.0
1017,02/04/17 08:56:00 AM,77.335,64.243,3.3
1018,02/04/17 08:57:00 AM,77.335,64.243,3.3
1019,02/04/17 08:58:00 AM,77.292,64.209,3.3
1020,02/04/17 08:59:00 AM,77.335,64.243,3.3
1021,02/04/17 09:00:00 AM,77.335,64.243,3.3
1022,02/04/17 09:01:00 AM,77.335,64.213,3.3
1023,02/04/17 09:02:00 AM,77.335,64.213,3.3
1024,02/04/17 09:03:00 AM,77.335,64.213,3.3
1025,02/04/17 09:04:00 AM,77.335,64.213,3.3
1026,02/04/17 09:05:00 AM,77.335,64.183,3.3
1027,02/04/17 09:06:00 AM,77.335,64.213,3.3
1028,02/04/17 09:07:00 AM,77.335,64.183,4.0
1029,02/04/17 09:08:00 AM,77.335,64.183,4.8
1030,02/04/17 09:09:00 AM,77.378,64.156,4.8
1031,02/04/17 09:10:00 AM,77.378,64.156,4.8
1032,02/04/17 09:11:00 AM,77.378,64.156,4.8
1033,02/04/17 09:12:00 AM,77.378,64.156,4.8
1034,02/04/17 09:13:00 AM,77.378,64.126,4.8
1035,02/04/17 09:14:00 AM,77.378,64.156,5.5
1036,02/04/17 09:15:00 AM,77.378,64.126,6.2
1037,02/04/17 09:16:00 AM,77.378,64.126,7.7
1038,02/04/17 09:17:00 AM,77.378,64.126,7.7
1039,02/04/17 09:18:00 AM,77.378,64.126,7.7
1040,02/04/17 09:19:00 AM,77.378,64.095,7.7
1041,02/04/17 09:20:00 AM,77.421,64.099,7.7
1042,02/04/17 09:21:00 AM,77.421,64.099,7.0
1043,02/04/17 09:22:00 AM,77.421,64.069,7.7
1044,02/04/17 09:23:00 AM,77.421,64.099,7.0
1045,02/04/17 09:24:00 AM,77.421,64.099,6.2
1046,02/04/17 09:25:00 AM,77.421,64.069,6.2
1047,02/04/17 09:26:00 AM,77.421,64.039,6.2
1048,02/04/17 09:27:00 AM,77.464,64.073,6.2
1049,02/04/17 09:28:00 AM,77.464,64.073,7.7
1050,02/04/17 09:29:00 AM,77.464,64.012,7.0
1051,02/04/17 09:30:00 AM,77.464,64.043,5.5
1052,02/04/17 09:31:00 AM,77.464,64.012,5.5
1053,02/04/17 09:32:00 AM,77.464,64.012,5.5
1054,02/04/17 09:33:00 AM,77.464,64.012,6.2
1055,02/04/17 09:34:00 AM,77.464,64.012,7.0
1056,02/04/17 09:35:00 AM,77.464,63.951,7.0
1057,02/04/17 09:36:00 AM,77.509,63.986,7.7
1058,02/04/17 09:37:00 AM,77.509,63.955,8.4
1059,02/04/17 09:38:00 AM,77.509,63.955,9.2
1060,02/04/17 09:39:00 AM,77.509,63.955,8.4
1061,02/04/17 09:40:00 AM,77.509,63.955,8.4
1062,02/04/17 09:41:00 AM,77.509,63.925,9.9
1063,02/04/17 09:42:00 AM,77.553,63.899,9.2
1064,02/04/17 09:43:00 AM,77.553,63.899,9.2
1065,02/04/17 09:44:00 AM,77.553,63.868,10.6
1066,02/04/17 09:45:00 AM,77.553,63.868,9.2
1067,02/04/17 09:46:00 AM,77.553,63.868,11.4
1068,02/04/17 09:47:00 AM,77.553,63.868,12.1
1069,02/04/17 09:48:00 AM,77.553,63.868,12.1
1070,02/04/17 09:49:00 AM,77.596,63.842,11.4
1071,02/04/17 09:50:00 AM,77.596,63.842,9.9
1072,02/04/17 09:51:00 AM,77.596,63.842,9.9
1073,02/04/17 09:52:00 AM,77.596,63.842,9.2
1074,02/04/17 09:53:00 AM,77.639,63.815,9.2
1075,02/04/17 09:54:00 AM,77.639,63.815,8.4
1076,02/04/17 09:55:00 AM,77.639,63.815,8.4
1077,02/04/17 09:56:00 AM,77.639,63.815,9.2
1078,02/04/17 09:57:00 AM,77.639,63.754,9.2
1079,02/04/17 09:58:00 AM,77.639,63.754,9.2
1080,02/04/17 09:59:00 AM,77.684,63.697,9.2
1081,02/04/17 10:00:00 AM,77.684,63.697,9.2
1082,02/04/17 10:01:00 AM,77.684,63.728,9.2
1083,02/04/17 10:02:00 AM,77.684,63.697,8.4
1084,02/04/17 10:03:00 AM,77.684,63.697,7.0
1085,02/04/17 10:04:00 AM,77.684,63.697,7.0
1086,02/04/17 10:05:00 AM,77.684,63.697,7.0
1087,02/04/17 10:06:00 AM,77.727,63.671,7.0
1088,02/04/17 10:07:00 AM,77.727,63.701,7.7
1089,02/04/17 10:08:00 AM,77.727,63.640,7.7
1090,02/04/17 10:09:00 AM,77.727,63.640,7.7
1091,02/04/17 10:10:00 AM,77.727,63.671,9.2
1092,02/04/17 10:11:00 AM,77.770,63.644,9.2
1093,02/04/17 10:12:00 AM,77.770,63.614,8.4
1094,02/04/17 10:13:00 AM,77.770,63.614,7.0
1095,02/04/17 10:14:00 AM,77.770,63.583,7.0
1096,02/04/17 10:15:00 AM,77.770,63.553,7.0
1097,02/04/17 10:16:00 AM,77.770,63.553,7.0
1098,02/04/17 10:17:00 AM,77.815,63.587,7.0
1099,02/04/17 10:18:00 AM,77.815,63.557,6.2
1100,02/04/17 10:19:00 AM,77.815,63.557,6.2
1101,02/04/17 10:20:00 AM,77.815,63.526,6.2
1102,02/04/17 10:21:00 AM,77.815,63.526,7.0
1103,02/04/17 10:22:00 AM,77.815,63.526,6.2
1104,02/04/17 10:23:00 AM,77.859,63.530,6.2
1105,02/04/17 10:24:00 AM,77.859,63.500,7.0
1106,02/04/17 10:25:00 AM,77.859,63.500,7.0
1107,02/04/17 10:26:00 AM,77.859,63.500,7.7
1108,02/04/17 10:27:00 AM,77.859,63.500,7.7
1109,02/04/17 10:28:00 AM,77.859,63.439,9.2
1110,02/04/17 10:29:00 AM,77.902,63.504,10.6
1111,02/04/17 10:30:00 AM,77.902,63.443,8.4
1112,02/04/17 10:31:00 AM,77.902,63.443,9.9
1113,02/04/17 10:32:00 AM,77.902,63.412,7.7
1114,02/04/17 10:33:00 AM,77.902,63.443,7.7
1115,02/04/17 10:34:00 AM,77.945,63.447,7.7
1116,02/04/17 10:35:00 AM,77.945,63.416,7.7
1117,02/04/17 10:36:00 AM,77.945,63.416,8.4
1118,02/04/17 10:37:00 AM,77.945,63.416,9.2
1119,02/04/17 10:38:00 AM,77.945,63.416,9.9
1120,02/04/17 10:39:00 AM,77.945,63.416,9.9
1121,02/04/17 10:40:00 AM,77.945,63.386,11.4
1122,02/04/17 10:41:00 AM,77.990,63.451,12.8
1123,02/04/17 10:42:00 AM,77.990,63.390,12.1
1124,02/04/17 10:43:00 AM,77.990,63.359,12.1
1125,02/04/17 10:44:00 AM,78.033,63.394,12.8
1126,02/04/17 10:45:00 AM,78.033,63.363,12.1
1127,02/04/17 10:46:00 AM,78.033,63.363,13.5
1128,02/04/17 10:47:00 AM,78.033,63.333,9.9
1129,02/04/17 10:48:00 AM,78.033,63.333,9.9
1130,02/04/17 10:49:00 AM,78.033,63.333,10.6
1131,02/04/17 10:50:00 AM,78.033,63.302,12.1
1132,02/04/17 10:51:00 AM,78.076,63.306,15.7
1133,02/04/17 10:52:00 AM,78.076,63.306,15.7
1134,02/04/17 10:53:00 AM,78.076,63.276,15.0
1135,02/04/17 10:54:00 AM,78.121,63.280,15.0
1136,02/04/17 10:55:00 AM,78.121,63.280,14.3
1137,02/04/17 10:56:00 AM,78.121,63.249,14.3
1138,02/04/17 10:57:00 AM,78.121,63.280,13.5
1139,02/04/17 10:58:00 AM,78.121,63.249,12.1
1140,02/04/17 10:59:00 AM,78.165,63.223,12.1
1141,02/04/17 11:00:00 AM,78.165,63.223,11.4
1142,02/04/17 11:01:00 AM,78.165,63.192,13.5
1143,02/04/17 11:02:00 AM,78.165,63.223,12.8
1144,02/04/17 11:03:00 AM,78.165,63.223,12.1
1145,02/04/17 11:04:00 AM,78.208,63.166,15.0
1146,02/04/17 11:05:00 AM,78.208,63.166,15.0
1147,02/04/17 11:06:00 AM,78.208,63.166,14.3
1148,02/04/17 11:07:00 AM,78.208,63.135,15.0
1149,02/04/17 11:08:00 AM,78.208,63.166,15.0
1150,02/04/17 11:09:00 AM,78.251,63.170,15.0
1151,02/04/17 11:10:00 AM,78.251,63.139,15.0
1152,02/04/17 11:11:00 AM,78.251,63.139,15.0
1153,02/04/17 11:12:00 AM,78.251,63.108,15.0
1154,02/04/17 11:13:00 AM,78.296,63.112,15.0
1155,02/04/17 11:14:00 AM,78.296,63.112,15.0
1156,02/04/17 11:15:00 AM,78.296,63.051,15.0
1157,02/04/17 11:16:00 AM,78.339,63.086,15.0
1158,02/04/17 11:17:00 AM,78.339,63.025,14.3
1159,02/04/17 11:18:00 AM,78.339,63.086,12.8
1160,02/04/17 11:19:00 AM,78.382,63.029,12.8
1161,02/04/17 11:20:00 AM,78.382,63.029,10.6
1162,02/04/17 11:21:00 AM,78.382,63.029,11.4
1163,02/04/17 11:22:00 AM,78.382,62.998,7.0
1164,02/04/17 11:23:00 AM,78.382,63.029,6.2
1165,02/04/17 11:24:00 AM,78.427,63.002,5.5
1166,02/04/17 11:25:00 AM,78.427,63.002,5.5
1167,02/04/17 11:26:00 AM,78.427,62.971,6.2
1168,02/04/17 11:27:00 AM,78.427,62.971,6.2
1169,02/04/17 11:28:00 AM,78.427,63.002,6.2
1170,02/04/17 11:29:00 AM,78.471,62.914,6.2
1171,02/04/17 11:30:00 AM,78.471,62.945,4.8
1172,02/04/17 11:31:00 AM,78.471,62.975,4.8
1173,02/04/17 11:32:00 AM,78.471,62.975,4.8
1174,02/04/17 11:33:00 AM,78.471,62.945,4.0
1175,02/04/17 11:34:00 AM,78.514,62.918,4.0
1176,02/04/17 11:35:00 AM,78.514,62.888,4.0
1177,02/04/17 11:36:00 AM,78.514,62.888,4.0
1178,02/04/17 11:37:00 AM,78.514,62.888,4.0
1179,02/04/17 11:38:00 AM,78.514,62.918,4.0
1180,02/04/17 11:39:00 AM,78.514,62.949,4.0
1181,02/04/17 11:40:00 AM,78.514,62.857,3.3
1182,02/04/17 11:41:00 AM,78.559,62.892,3.3
1183,02/04/17 11:42:00 AM,78.559,62.861,3.3
1184,02/04/17 11:43:00 AM,78.559,62.892,3.3
1185,02/04/17 11:44:00 AM,78.559,62.861,3.3
1186,02/04/17 11:45:00 AM,78.559,62.830,3.3
1187,02/04/17 11:46:00 AM,78.559,62.892,3.3
1188,02/04/17 11:47:00 AM,78.602,62.834,3.3
1189,02/04/17 11:48:00 AM,78.602,62.865,2.6
1190,02/04/17 11:49:00 AM,78.602,62.834,3.3
1191,02/04/17 11:50:00 AM,78.602,62.865,3.3
1192,02/04/17 11:51:00 AM,78.602,62.834,4.0
1193,02/04/17 11:52:00 AM,78.602,62.834,4.8
1194,02/04/17 11:53:00 AM,78.602,62.834,5.5
1195,02/04/17 11:54:00 AM,78.602,62.834,5.5
1196,02/04/17 11:55:00 AM,78.602,62.804,6.2
1197,02/04/17 11:56:00 AM,78.645,62.808,7.0
1198,02/04/17 11:57:00 AM,78.645,62.838,7.7
1199,02/04/17 11:58:00 AM,78.645,62.838,7.7
1200,02/04/17 11:59:00 AM,78.645,62.808,9.2
1201,02/04/17 12:00:00 PM,78.645,62.838,9.9
1202,02/04/17 12:01:00 PM,78.645,62.808,9.9
1203,02/04/17 12:02:00 PM,78.645,62.838,9.9
1204,02/04/17 12:03:00 PM,78.645,62.808,9.9
1205,02/04/17 12:04:00 PM,78.690,62.842,9.9
1206,02/04/17 12:05:00 PM,78.690,62.781,9.9
1207,02/04/17 12:06:00 PM,78.690,62.812,10.6
1208,02/04/17 12:07:00 PM,78.690,62.842,11.4
1209,02/04/17 12:08:00 PM,78.690,62.812,13.5
1210,02/04/17 12:09:00 PM,78.690,62.842,12.8
1211,02/04/17 12:10:00 PM,78.733,62.816,15.0
1212,02/04/17 12:11:00 PM,78.733,62.816,14.3
1213,02/04/17 12:12:00 PM,78.733,62.816,12.1
1214,02/04/17 12:13:00 PM,78.733,62.816,15.0
1215,02/04/17 12:14:00 PM,78.733,62.816,15.7
1216,02/04/17 12:15:00 PM,78.733,62.785,14.3
1217,02/04/17 12:16:00 PM,78.777,62.789,14.3
1218,02/04/17 12:17:00 PM,78.777,62.758,12.8
1219,02/04/17 12:18:00 PM,78.777,62.789,15.7
1220,02/04/17 12:19:00 PM,78.777,62.758,16.5
1221,02/04/17 12:20:00 PM,78.777,62.758,15.7
1222,02/04/17 12:21:00 PM,78.777,62.728,15.7
1223,02/04/17 12:22:00 PM,78.822,62.732,13.5
1224,02/04/17 12:23:00 PM,78.822,62.762,15.0
1225,02/04/17 12:24:00 PM,78.822,62.732,15.7
1226,02/04/17 12:25:00 PM,78.822,62.762,15.0
1227,02/04/17 12:26:00 PM,78.865,62.736,15.0
1228,02/04/17 12:27:00 PM,78.865,62.736,14.3
1229,02/04/17 12:28:00 PM,78.865,62.766,12.8
1230,02/04/17 12:29:00 PM,78.865,62.736,12.1
1231,02/04/17 12:30:00 PM,78.865,62.736,12.1
1232,02/04/17 12:31:00 PM,78.865,62.705,13.5
1233,02/04/17 12:32:00 PM,78.910,62.678,14.3
1234,02/04/17 12:33:00 PM,78.910,62.678,12.8
1235,02/04/17 12:34:00 PM,78.910,62.709,15.0
1236,02/04/17 12:35:00 PM,78.953,62.682,15.0
1237,02/04/17 12:36:00 PM,78.953,62.682,15.0
1238,02/04/17 12:37:00 PM,78.953,62.652,15.0
1239,02/04/17 12:38:00 PM,78.953,62.652,15.0
1240,02/04/17 12:39:00 PM,78.996,62.656,14.3
1241,02/04/17 12:40:00 PM,78.996,62.686,15.0
1242,02/04/17 12:41:00 PM,78.996,62.656,15.0
1243,02/04/17 12:42:00 PM,78.996,62.656,12.1
1244,02/04/17 12:43:00 PM,78.996,62.656,12.8
1245,02/04/17 12:44:00 PM,78.996,62.656,14.3
1246,02/04/17 12:45:00 PM,79.041,62.690,14.3
1247,02/04/17 12:46:00 PM,79.041,62.660,14.3
1248,02/04/17 12:47:00 PM,79.041,62.598,15.0
1249,02/04/17 12:48:00 PM,79.041,62.629,15.0
1250,02/04/17 12:49:00 PM,79.084,62.602,15.0
1251,02/04/17 12:50:00 PM,79.084,62.602,14.3
1252,02/04/17 12:51:00 PM,79.084,62.572,13.5
1253,02/04/17 12:52:00 PM,79.084,62.633,13.5
1254,02/04/17 12:53:00 PM,79.084,62.602,14.3
1255,02/04/17 12:54:00 PM,79.128,62.576,12.8
1256,02/04/17 12:55:00 PM,79.128,62.576,12.1
1257,02/04/17 12:56:00 PM,79.128,62.576,12.8
1258,02/04/17 12:57:00 PM,79.128,62.576,15.0
1259,02/04/17 12:58:00 PM,79.128,62.606,15.0
1260,02/04/17 12:59:00 PM,79.173,62.580,15.0
1261,02/04/17 01:00:00 PM,79.173,62.580,15.0
1262,02/04/17 01:01:00 PM,79.173,62.580,15.0
1263,02/04/17 01:02:00 PM,79.173,62.549,12.8
1264,02/04/17 01:03:00 PM,79.173,62.518,15.0
1265,02/04/17 01:04:00 PM,79.216,62.522,12.8
1266,02/04/17 01:05:00 PM,79.216,62.522,11.4
1267,02/04/17 01:06:00 PM,79.216,62.491,11.4
1268,02/04/17 01:07:00 PM,79.261,62.526,12.1
1269,02/04/17 01:08:00 PM,79.261,62.526,14.3
1270,02/04/17 01:09:00 PM,79.261,62.495,12.1
1271,02/04/17 01:10:00 PM,79.261,62.495,14.3
1272,02/04/17 01:11:00 PM,79.261,62.495,12.1
1273,02/04/17 01:12:00 PM,79.304,62.469,15.0
1274,02/04/17 01:13:00 PM,79.304,62.499,12.8
1275,02/04/17 01:14:00 PM,79.304,62.499,15.7
1276,02/04/17 01:15:00 PM,79.304,62.499,15.0
1277,02/04/17 01:16:00 PM,79.347,62.503,14.3
1278,02/04/17 01:17:00 PM,79.347,62.473,15.7
1279,02/04/17 01:18:00 PM,79.347,62.473,14.3
1280,02/04/17 01:19:00 PM,79.347,62.473,11.4
1281,02/04/17 01:20:00 PM,79.347,62.442,11.4
1282,02/04/17 01:21:00 PM,79.392,62.446,12.1
1283,02/04/17 01:22:00 PM,79.392,62.446,15.0
1284,02/04/17 01:23:00 PM,79.392,62.446,15.0
1285,02/04/17 01:24:00 PM,79.392,62.446,15.0
1286,02/04/17 01:25:00 PM,79.435,62.419,14.3
1287,02/04/17 01:26:00 PM,79.435,62.419,13.5
1288,02/04/17 01:27:00 PM,79.435,62.389,13.5
1289,02/04/17 01:28:00 PM,79.435,62.389,13.5
1290,02/04/17 01:29:00 PM,79.480,62.392,13.5
1291,02/04/17 01:30:00 PM,79.480,62.362,10.6
1292,02/04/17 01:31:00 PM,79.480,62.362,11.4
1293,02/04/17 01:32:00 PM,79.480,62.392,12.8
1294,02/04/17 01:33:00 PM,79.480,62.392,12.8
1295,02/04/17 01:34:00 PM,79.524,62.335,12.8
1296,02/04/17 01:35:00 PM,79.524,62.335,12.8
1297,02/04/17 01:36:00 PM,79.524,62.335,13.5
1298,02/04/17 01:37:00 PM,79.524,62.366,14.3
1299,02/04/17 01:38:00 PM,79.567,62.308,14.3
1300,02/04/17 01:39:00 PM,79.567,62.308,11.4
1301,02/04/17 01:40:00 PM,79.567,62.278,13.5
1302,02/04/17 01:41:00 PM,79.567,62.308,13.5
1303,02/04/17 01:42:00 PM,79.612,62.281,12.1
1304,02/04/17 01:43:00 PM,79.612,62.281,13.5
1305,02/04/17 01:44:00 PM,79.612,62.281,13.5
1306,02/04/17 01:45:00 PM,79.612,62.281,12.8
1307,02/04/17 01:46:00 PM,79.655,62.255,12.8
1308,02/04/17 01:47:00 PM,79.655,62.285,13.5
1309,02/04/17 01:48:00 PM,79.655,62.193,13.5
1310,02/04/17 01:49:00 PM,79.655,62.255,13.5
1311,02/04/17 01:50:00 PM,79.700,62.228,13.5
1312,02/04/17 01:51:00 PM,79.700,62.259,14.3
1313,02/04/17 01:52:00 PM,79.700,62.197,12.8
1314,02/04/17 01:53:00 PM,79.743,62.232,12.8
1315,02/04/17 01:54:00 PM,79.743,62.232,12.8
1316,02/04/17 01:55:00 PM,79.743,62.263,13.5
1317,02/04/17 01:56:00 PM,79.743,62.201,13.5
1318,02/04/17 01:57:00 PM,79.743,62.232,14.3
1319,02/04/17 01:58:00 PM,79.788,62.205,13.5
1320,02/04/17 01:59:00 PM,79.788,62.174,11.4
1321,02/04/17 02:00:00 PM,79.788,62.174,13.5
1322,02/04/17 02:01:00 PM,79.788,62.174,12.1
1323,02/04/17 02:02:00 PM,79.831,62.148,11.4
1324,02/04/17 02:03:00 PM,79.831,62.178,12.8
1325,02/04/17 02:04:00 PM,79.831,62.117,12.8
1326,02/04/17 02:05:00 PM,79.831,62.117,13.5
1327,02/04/17 02:06:00 PM,79.831,62.148,12.8
1328,02/04/17 02:07:00 PM,79.876,62.151,12.8
1329,02/04/17 02:08:00 PM,79.876,62.151,12.1
1330,02/04/17 02:09:00 PM,79.876,62.151,12.8
1331,02/04/17 02:10:00 PM,79.876,62.121,10.6
1332,02/04/17 02:11:00 PM,79.920,62.155,12.8
1333,02/04/17 02:12:00 PM,79.920,62.125,13.5
1334,02/04/17 02:13:00 PM,79.920,62.125,12.8
1335,02/04/17 02:14:00 PM,79.920,62.094,12.8
1336,02/04/17 02:15:00 PM,79.963,62.067,10.6
1337,02/04/17 02:16:00 PM,79.963,62.098,10.6
1338,02/04/17 02:17:00 PM,79.963,62.067,9.9
1339,02/04/17 02:18:00 PM,79.963,62.098,10.6
1340,02/04/17 02:19:00 PM,80.008,62.071,12.8
1341,02/04/17 02:20:00 PM,80.008,62.102,12.8
1342,02/04/17 02:21:00 PM,80.008,62.040,12.1
1343,02/04/17 02:22:00 PM,80.008,62.071,12.1
1344,02/04/17 02:23:00 PM,80.008,62.040,10.6
1345,02/04/17 02:24:00 PM,80.008,62.102,9.9
1346,02/04/17 02:25:00 PM,80.051,62.044,11.4
1347,02/04/17 02:26:00 PM,80.051,62.075,11.4
1348,02/04/17 02:27:00 PM,80.051,62.044,12.1
1349,02/04/17 02:28:00 PM,80.051,62.044,12.8
1350,02/04/17 02:29:00 PM,80.051,62.013,12.8
1351,02/04/17 02:30:00 PM,80.096,62.048,12.1
1352,02/04/17 02:31:00 PM,80.096,62.048,12.1
1353,02/04/17 02:32:00 PM,80.096,62.017,13.5
1354,02/04/17 02:33:00 PM,80.096,61.987,13.5
1355,02/04/17 02:34:00 PM,80.096,62.017,13.5
1356,02/04/17 02:35:00 PM,80.139,62.021,13.5
1357,02/04/17 02:36:00 PM,80.139,62.021,13.5
1358,02/04/17 02:37:00 PM,80.139,61.991,13.5
1359,02/04/17 02:38:00 PM,80.139,61.960,10.6
1360,02/04/17 02:39:00 PM,80.184,61.964,10.6
1361,02/04/17 02:40:00 PM,80.184,61.994,12.1
1362,02/04/17 02:41:00 PM,80.184,61.964,12.8
1363,02/04/17 02:42:00 PM,80.184,61.994,12.8
1364,02/04/17 02:43:00 PM,80.184,61.964,12.8
1365,02/04/17 02:44:00 PM,80.184,61.933,12.8
1366,02/04/17 02:45:00 PM,80.227,61.968,12.8
1367,02/04/17 02:46:00 PM,80.227,61.937,12.8
1368,02/04/17 02:47:00 PM,80.227,61.937,12.1
1369,02/04/17 02:48:00 PM,80.272,61.972,11.4
1370,02/04/17 02:49:00 PM,80.272,61.972,10.6
1371,02/04/17 02:50:00 PM,80.272,61.910,9.2
1372,02/04/17 02:51:00 PM,80.272,61.879,9.2
1373,02/04/17 02:52:00 PM,80.316,61.914,9.2
1374,02/04/17 02:53:00 PM,80.316,61.914,9.2
1375,02/04/17 02:54:00 PM,80.316,61.914,9.9
1376,02/04/17 02:55:00 PM,80.316,61.914,9.2
1377,02/04/17 02:56:00 PM,80.316,61.883,11.4
1378,02/04/17 02:57:00 PM,80.316,61.883,12.1
1379,02/04/17 02:58:00 PM,80.361,61.918,11.4
1380,02/04/17 02:59:00 PM,80.361,61.887,11.4
1381,02/04/17 03:00:00 PM,80.361,61.856,11.4
1382,02/04/17 03:01:00 PM,80.361,61.887,11.4
1383,02/04/17 03:02:00 PM,80.361,61.856,11.4
1384,02/04/17 03:03:00 PM,80.361,61.856,10.6
1385,02/04/17 03:04:00 PM,80.404,61.860,10.6
1386,02/04/17 03:05:00 PM,80.404,61.860,9.9
1387,02/04/17 03:06:00 PM,80.404,61.829,11.4
1388,02/04/17 03:07:00 PM,80.404,61.860,11.4
1389,02/04/17 03:08:00 PM,80.449,61.895,11.4
1390,02/04/17 03:09:00 PM,80.449,61.833,11.4
1391,02/04/17 03:10:00 PM,80.449,61.864,10.6
1392,02/04/17 03:11:00 PM,80.449,61.864,10.6
1393,02/04/17 03:12:00 PM,80.492,61.837,10.6
1394,02/04/17 03:13:00 PM,80.492,61.837,10.6
1395,02/04/17 03:14:00 PM,80.492,61.806,9.9
1396,02/04/17 03:15:00 PM,80.492,61.806,9.2
1397,02/04/17 03:16:00 PM,80.492,61.806,9.9
1398,02/04/17 03:17:00 PM,80.492,61.776,9.9
1399,02/04/17 03:18:00 PM,80.537,61.810,9.9
1400,02/04/17 03:19:00 PM,80.537,61.810,10.6
1401,02/04/17 03:20:00 PM,80.537,61.749,10.6
1402,02/04/17 03:21:00 PM,80.537,61.749,10.6
1403,02/04/17 03:22:00 PM,80.580,61.753,10.6
1404,02/04/17 03:23:00 PM,80.580,61.753,10.6
1405,02/04/17 03:24:00 PM,80.580,61.753,10.6
1406,02/04/17 03:25:00 PM,80.580,61.783,9.9
1407,02/04/17 03:26:00 PM,80.580,61.783,9.9
1408,02/04/17 03:27:00 PM,80.625,61.757,7.7
1409,02/04/17 03:28:00 PM,80.625,61.757,9.9
1410,02/04/17 03:29:00 PM,80.625,61.726,9.9
1411,02/04/17 03:30:00 PM,80.625,61.726,9.2
1412,02/04/17 03:31:00 PM,80.625,61.726,9.9
1413,02/04/17 03:32:00 PM,80.625,61.726,9.9
1414,02/04/17 03:33:00 PM,80.625,61.695,9.9
1415,02/04/17 03:34:00 PM,80.668,61.699,9.2
1416,02/04/17 03:35:00 PM,80.668,61.699,9.2
1417,02/04/17 03:36:00 PM,80.668,61.699,9.2
1418,02/04/17 03:37:00 PM,80.668,61.730,9.2
